building	effect	effect_scope	value	value_damaged	value_ruined
rom_HELLENIC_temple_minor_Ares_2	rom_building_unit_experience_spear_infantry	this_province	1.0	0.0	0.0
rom_HELLENIC_temple_minor_Ares_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_Ares_3	rom_building_province_attribute_zeal	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Ares_3	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Ares_3	rom_building_unit_experience_spear_infantry	this_province	1.0	0.0	0.0
rom_HELLENIC_temple_minor_Ares_3	rom_building_unit_training_morale_all	this_province	5.0	0.0	0.0
rom_HELLENIC_temple_minor_Ares_3	rom_building_unit_training_morale_all_sea_hidden	this_buildings_province_to_adjacent_sea_regions	5.0	0.0	0.0
rom_HELLENIC_temple_minor_Ares_3	rom_province_initiative_festival_mod_recruitment_points_land	this_province	1.0	1.0	0.0
rom_HELLENIC_temple_minor_Athene_2	rom_building_public_order_happiness	this_province	3.0	2.0	0.0
rom_HELLENIC_temple_minor_Athene_2	rom_building_research_points	this_faction	2.0	1.0	0.0
rom_HELLENIC_temple_minor_Athene_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_Athene_3	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Athene_3	rom_building_research_points	this_faction	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Athene_3	rom_province_initiative_festival_mod_gdp_industry_mod	this_province	8.0	3.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_2	rom_building_gdp_culture_entertainment	this_building	60.0	30.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_2	rom_building_gdp_mod_industry	regions_in_this_province	10.0	5.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_2	rom_building_province_attribute_authority	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_3	rom_building_gdp_culture_entertainment	this_building	120.0	60.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_3	rom_building_gdp_mod_industry	regions_in_this_province	20.0	10.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_3	rom_building_province_attribute_authority	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_Hephaistos_3	rom_province_initiative_festival_mod_recruitment_cost_all_mod	this_province	-6.0	-3.0	0.0
rom_HELLENIC_temple_minor_Hermes_2	rom_building_gdp_mod_trade_all	regions_in_this_province	5.0	3.0	0.0
rom_HELLENIC_temple_minor_Hermes_2	rom_building_public_order_happiness	this_province	3.0	2.0	0.0
rom_HELLENIC_temple_minor_Hermes_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_Hermes_3	rom_building_gdp_mod_trade_all	regions_in_this_province	10.0	5.0	0.0
rom_HELLENIC_temple_minor_Hermes_3	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Hermes_3	rom_province_initiative_festival_mod_gdp_trade_mod	this_province	5.0	3.0	0.0
rom_HELLENIC_temple_minor_Nymphs_2	rom_building_culture_conversion_hellenic	this_region	3.0	2.0	0.0
rom_HELLENIC_temple_minor_Nymphs_2	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Nymphs_3	rom_building_culture_conversion_hellenic	this_region	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Nymphs_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_Nymphs_3	rom_building_public_order_happiness	this_province	8.0	4.0	0.0
rom_HELLENIC_temple_minor_Nymphs_3	rom_province_initiative_non_barbarian_taxes_mod_taxrate	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_Poseidon_2	rom_building_food_fishing	this_region	3.0	2.0	0.0
rom_HELLENIC_temple_minor_Poseidon_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_Poseidon_2	rom_building_unit_equipment_hull_health_bronze	this_buildings_province_to_adjacent_sea_regions	5.0	0.0	0.0
rom_HELLENIC_temple_minor_Poseidon_3	rom_building_food_fishing	this_region	6.0	3.0	0.0
rom_HELLENIC_temple_minor_Poseidon_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_Poseidon_3	rom_building_unit_equipment_hull_health_silver	this_buildings_province_to_adjacent_sea_regions	10.0	0.0	0.0
rom_HELLENIC_temple_minor_Poseidon_3	rom_province_initiative_festival_mod_recruitment_points_naval	this_province	1.0	1.0	0.0
rom_HELLENIC_temple_minor_Zeus_2	rom_building_culture_conversion_hellenic	this_region	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Zeus_2	rom_building_province_attribute_all	this_province	1.0	0.0	0.0
rom_HELLENIC_temple_minor_Zeus_2	rom_building_public_order_happiness	this_province	3.0	2.0	0.0
rom_HELLENIC_temple_minor_Zeus_3	rom_building_culture_conversion_hellenic	this_region	6.0	3.0	0.0
rom_HELLENIC_temple_minor_Zeus_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_Zeus_3	rom_building_province_attribute_all	this_province	2.0	0.0	0.0
rom_HELLENIC_temple_minor_Zeus_3	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_Zeus_3	rom_province_initiative_festival_mod_happiness_entertainment	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_1	rom_building_culture_conversion_hellenic	this_region	3.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_1	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_2	rom_building_culture_conversion_hellenic	this_region	5.0	3.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_2	rom_building_gdp_mod_trade_all	regions_in_this_province	5.0	3.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_building_culture_conversion_hellenic	this_region	7.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_building_gdp_mod_trade_all	regions_in_this_province	10.0	5.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_building_province_attribute_all	this_province	1.0	0.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_province_initiative_festival_mod_recruitment_points_land	this_province	1.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_AmmonZeus_3	rom_province_initiative_festival_mod_recruitment_points_naval	this_province	1.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_2	rom_building_gdp_mod_all	regions_in_this_province	5.0	3.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_2	rom_building_public_order_happiness	this_province	3.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3	rom_building_gdp_mod_all	regions_in_this_province	10.0	5.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3	rom_building_public_order_happiness	this_province	6.0	0.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_HathorMaat_3	rom_province_initiative_festival_mod_gdp_industry_mod	this_province	8.0	3.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_2	rom_building_province_attribute_zeal	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_2	rom_building_public_order_happiness	this_province	3.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_2	rom_building_unit_equipment_weapon_bronze	this_province	5.0	0.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_3	rom_building_province_attribute_zeal	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_3	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_3	rom_building_unit_equipment_weapon_silver	this_province	10.0	0.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Horus_3	rom_province_initiative_festival_mod_recruitment_cost_all_mod	this_province	-6.0	-3.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_2	rom_building_research_points	this_faction	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3	rom_building_research_points	this_faction	4.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Imhotep_3	rom_province_initiative_festival_mod_growth_mod	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Isis_2	rom_building_food_farming_grain	this_region	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Isis_2	rom_building_gdp_mod_agriculture_farming	regions_in_this_province	15.0	8.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Isis_3	rom_building_food_farming_grain	this_region	4.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Isis_3	rom_building_gdp_mod_agriculture_farming	regions_in_this_province	30.0	15.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Isis_3	rom_building_slave_gpd_mod	this_province	10.0	5.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Isis_3	rom_province_initiative_festival_mod_gdp_agriculture_mod	this_province	10.0	3.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Serapis_2	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Serapis_2	rom_building_replenishment_all	regions_in_this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Serapis_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Serapis_3	rom_building_public_order_happiness	this_province	8.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Serapis_3	rom_building_replenishment_all	regions_in_this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_Serapis_3	rom_province_initiative_festival_mod_happiness_entertainment	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_2	rom_building_gdp_culture_entertainment	this_building	100.0	50.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_2	rom_building_recruitment_agent_level_spy	this_province	1.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_3	rom_building_gdp_culture_entertainment	this_building	200.0	100.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_3	rom_building_recruitment_agent_level_spy	this_province	2.0	2.0	0.0
rom_HELLENIC_temple_minor_ptolemaic_imperial_3	rom_province_initiative_non_barbarian_taxes_mod_taxrate	this_province	3.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_1	rom_building_culture_conversion_punic	this_region	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_1	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_2	rom_building_province_attribute_zeal	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_2	rom_building_unit_training_morale_all	this_province	5.0	0.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_2	rom_building_unit_training_morale_all_sea_hidden	this_buildings_province_to_adjacent_sea_regions	5.0	0.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_building_province_attribute_zeal	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_building_unit_experience_all	this_province	1.0	0.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_building_unit_training_morale_all	this_province	5.0	0.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_building_unit_training_morale_all_sea_hidden	this_buildings_province_to_adjacent_sea_regions	5.0	0.0	0.0
rom_HELLENIC_temple_minor_punic_Astarte_3	rom_province_initiative_festival_mod_recruitment_points_land	this_province	1.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_2	rom_building_culture_conversion_punic	this_region	4.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_2	rom_building_province_attribute_all	this_province	1.0	0.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_2	rom_building_public_order_happiness	this_province	3.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_3	rom_building_culture_conversion_punic	this_region	6.0	3.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_3	rom_building_province_attribute_all	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_3	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_BaalHamon_3	rom_province_initiative_festival_mod_happiness_entertainment	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_2	rom_building_public_order_happiness	this_province	2.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_2	rom_building_recruitment_cost_mod_naval	this_buildings_province_to_adjacent_sea_regions	-2.0	-1.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_2	rom_building_research_points	this_faction	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_3	rom_building_culture_conversion_punic	this_region	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_3	rom_building_recruitment_cost_mod_naval	this_buildings_province_to_adjacent_sea_regions	-4.0	-2.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_3	rom_building_research_points	this_faction	4.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_BaalZephon_3	rom_province_initiative_festival_mod_recruitment_points_naval	this_province	1.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Eshmun_2	rom_building_food_reserves	this_region	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Eshmun_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Eshmun_2	rom_building_replenishment_all	regions_in_this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_Eshmun_3	rom_building_food_reserves	this_region	4.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_Eshmun_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Eshmun_3	rom_building_replenishment_all	regions_in_this_province	8.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_Eshmun_3	rom_province_initiative_festival_mod_growth_mod	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_2	rom_building_gdp_mod_agriculture_all	regions_in_this_province	10.0	5.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_2	rom_building_slave_gpd_mod	this_province	10.0	5.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_3	rom_building_building_cost_mod	regions_in_this_province	-2.0	-2.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_3	rom_building_gdp_mod_agriculture_all	regions_in_this_province	20.0	10.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_3	rom_building_slave_gpd_mod	this_province	15.0	8.0	0.0
rom_HELLENIC_temple_minor_punic_Kore_3	rom_province_initiative_festival_mod_gdp_agriculture_mod	this_province	10.0	3.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_2	rom_building_gdp_culture_entertainment	this_building	50.0	25.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_2	rom_building_gdp_mod_trade_sea	regions_in_this_province	12.0	6.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_3	rom_building_culture_conversion_punic	this_region	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_3	rom_building_gdp_culture_entertainment	this_building	100.0	50.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_3	rom_building_gdp_mod_trade_sea	regions_in_this_province	24.0	12.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Melqart_3	rom_province_initiative_festival_mod_gdp_trade_mod	this_province	5.0	3.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_2	rom_building_gdp_mod_culture_all	regions_in_this_province	25.0	13.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_2	rom_building_public_order_happiness	this_province	4.0	2.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_2	rom_building_siege_holdout_time	this_region	1.0	0.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_3	rom_building_gdp_mod_culture_all	regions_in_this_province	50.0	25.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_3	rom_building_public_order_happiness	this_province	8.0	4.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_3	rom_building_siege_holdout_time	this_region	2.0	1.0	0.0
rom_HELLENIC_temple_minor_punic_Tanit_3	rom_province_initiative_festival_mod_recruitment_cost_all_mod	this_province	-6.0	-3.0	0.0
rom_HELLENIC_temple_paradise_of_daphne_5	rom_building_culture_conversion_hellenic	this_region	6.0	3.0	0.0
rom_HELLENIC_temple_paradise_of_daphne_5	rom_building_food_consumption	this_region	10.0	10.0	0.0
rom_HELLENIC_temple_paradise_of_daphne_5	rom_building_public_order_happiness	this_province	16.0	8.0	0.0
rom_HELLENIC_temple_paradise_of_daphne_5	rom_building_recruitment_cost_mod_land	in_all_your_provinces	-5.0	-3.0	0.0
rom_HELLENIC_temple_paradise_of_daphne_5	rom_faction_public_order_cultural_modifier_hellenic	in_all_your_provinces	6.0	3.0	0.0
rom_HELLENIC_temple_ptolemaic_1	rom_building_culture_conversion_hellenic	this_region	2.0	1.0	0.0
rom_HELLENIC_temple_ptolemaic_1	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_2	rom_building_culture_conversion_hellenic	this_region	4.0	2.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_2	rom_building_gdp_mod_trade_all	regions_in_this_province	5.0	3.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_2	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_3	rom_building_culture_conversion_hellenic	this_region	6.0	3.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_3	rom_building_food_consumption	this_region	4.0	4.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_3	rom_building_gdp_mod_trade_all	regions_in_this_province	10.0	5.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_3	rom_building_province_attribute_all	this_province	1.0	0.0	0.0
rom_HELLENIC_temple_ptolemaic_AmmonZeus_3	rom_building_public_order_happiness	this_province	2.0	1.0	0.0
