technology	effect	effect_scope	value
rom_greek_military_tactics_strategic_manoeuvres	rom_tech_military_tactics_reload_mod	in_all_your_armies	20.0
rom_greek_military_tactics_strategic_manoeuvres	rom_tech_military_tactics_run_speed_mod	in_all_your_armies	6.0
rom_greek_military_tactics_tactical_drills	rom_tech_military_management_unit_attack_skill_mod	in_all_your_forces	2.0
rom_greek_military_tactics_tactical_drills	rom_tech_military_management_unit_defence_skill_mod	in_all_your_forces	2.0
rom_greek_military_tactics_tactical_drills	rom_tech_military_tactics_charge_mod	in_all_your_armies	3.0
rom_greek_military_tactics_tactical_flexability	rom_tech_military_management_unit_attack_skill_mod	in_all_your_forces	3.0
rom_greek_military_tactics_tactical_flexability	rom_tech_military_management_unit_defence_skill_mod	in_all_your_forces	3.0
rom_greek_military_tactics_votive_games	rom_tech_military_tactics_run_speed_mod	in_all_your_armies	4.0
rom_greek_military_tactics_weapon_proficiency	rom_tech_military_management_unit_attack_skill_mod	in_all_your_forces	5.0
rom_greek_military_tactics_weapon_proficiency	rom_tech_military_management_unit_defence_skill_mod	in_all_your_forces	5.0
rom_greek_military_tactics_weapon_proficiency	rom_tech_military_tactics_accuracy_mod	in_all_your_armies	15.0
rom_greek_military_tactics_weapon_proficiency	rom_tech_military_tactics_charge_mod	in_all_your_armies	4.0
rom_iberian_civil_druidism_knowledge_of_the_oak	rom_tech_civil_economy_culture_gdp_mod	in_all_your_regions	5.0
rom_iberian_civil_druidism_knowledge_of_the_oak	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	-20.0
rom_iberian_civil_druidism_sacred_grove	rom_tech_civil_economy_culture_gdp_mod	in_all_your_regions	6.0
rom_iberian_civil_druidism_sacred_grove	rom_tech_civil_philosophy_conversion_mod	this_faction	2.0
rom_iberian_civil_druidism_sacred_grove	rom_tech_civil_philosophy_political_political_event_mod	this_faction	-10.0
rom_iberian_civil_druidism_stargazing	rom_tech_civil_economy_culture_gdp_mod	in_all_your_regions	7.0
rom_iberian_civil_druidism_stargazing	rom_tech_civil_philosophy_conversion_mod	this_faction	4.0
rom_iberian_civil_druidism_stargazing	rom_tech_civil_philosophy_political_action_cost_mod	this_faction	-30.0
rom_iberian_civil_druidism_stargazing	rom_tech_module_civil_philosophy	this_faction	-5.0
rom_iberian_civil_druidism_temple_of_the_oak	rom_tech_civil_economy_culture_gdp_mod	in_all_your_regions	15.0
rom_iberian_civil_druidism_temple_of_the_oak	rom_tech_civil_philosophy_conversion_mod	this_faction	6.0
rom_iberian_civil_druidism_temple_of_the_oak	rom_tech_civil_philosophy_political_political_event_mod	this_faction	-15.0
rom_iberian_civil_druidism_temple_of_the_oak	rom_tech_module_civil_philosophy	this_faction	-10.0
rom_iberian_civil_farming_animal_husbandry	rom_tech_civil_economy_agriculture_gdp_mod	in_all_your_regions	2.0
rom_iberian_civil_farming_celtic_plough	rom_tech_civil_economy_agriculture_building_cost_mod	in_all_your_regions	-3.0
rom_iberian_civil_farming_celtic_plough	rom_tech_civil_economy_agriculture_gdp_mod	in_all_your_regions	3.0
rom_iberian_civil_farming_crop_rotation	rom_tech_civil_economy_agriculture_building_cost_mod	in_all_your_regions	-4.0
rom_iberian_civil_farming_crop_rotation	rom_tech_civil_economy_agriculture_gdp_mod	in_all_your_regions	4.0
rom_iberian_civil_farming_grain_kiln	rom_tech_civil_economy_agriculture_building_cost_mod	in_all_your_regions	-6.0
rom_iberian_civil_farming_grain_kiln	rom_tech_civil_economy_agriculture_gdp_mod	in_all_your_regions	6.0
rom_iberian_civil_farming_iron_tools	rom_tech_civil_economy_agriculture_building_cost_mod	in_all_your_regions	-2.0
rom_iberian_civil_farming_souterrain	rom_tech_civil_economy_agriculture_building_cost_mod	in_all_your_regions	-5.0
rom_iberian_civil_farming_souterrain	rom_tech_civil_economy_agriculture_gdp_mod	in_all_your_regions	5.0
rom_iberian_civil_top_celtic_field_systems	rom_tech_civil_economy_agriculture_gdp_mod	in_all_your_regions	1.0
rom_iberian_civil_tribal_council_celtic_calendar	rom_tech_civil_economy_tax_mod	this_faction	3.0
rom_iberian_civil_tribal_council_celtic_calendar	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	2.0
rom_iberian_civil_tribal_council_craft_specialisation	rom_tech_civil_economy_trade_gdp_mod	in_all_your_regions	3.0
rom_iberian_civil_tribal_council_craft_specialisation	rom_tech_civil_economy_trade_mod	this_faction	3.0
rom_iberian_civil_tribal_council_cupellation_furnace	rom_building_dignitary_availibility	in_all_your_provinces	1.0
rom_iberian_civil_tribal_council_cupellation_furnace	rom_tech_agent_action_cost_mod	all_agents	-3.0
rom_iberian_civil_tribal_council_intensified_production	rom_tech_civil_economy_trade_gdp_mod	in_all_your_regions	7.0
rom_iberian_civil_tribal_council_intensified_production	rom_tech_civil_economy_trade_mod	this_faction	7.0
rom_iberian_civil_tribal_council_land_and_community_laws	rom_tech_agent_action_cost_mod	all_agents	-6.0
rom_iberian_civil_tribal_council_land_and_community_laws	rom_tech_civil_economy_tax_mod	this_faction	6.0
rom_iberian_civil_tribal_council_land_and_community_laws	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	4.0
rom_iberian_civil_tribal_council_mint	rom_tech_agent_action_cost_mod	all_agents	-2.0
rom_iberian_civil_tribal_council_mint	rom_tech_civil_economy_tax_mod	this_faction	2.0
rom_iberian_civil_tribal_council_multilingual	rom_tech_agent_action_cost_mod	all_agents	-4.0
rom_iberian_civil_tribal_council_multilingual	rom_tech_civil_economy_tax_mod	this_faction	4.0
rom_iberian_civil_tribal_council_multilingual	rom_tech_civil_philosophy_happiness_mod	in_all_your_provinces	3.0
rom_iberian_civil_tribal_council_timber_trackway	rom_tech_civil_economy_trade_gdp_mod	in_all_your_regions	5.0
rom_iberian_civil_tribal_council_timber_trackway	rom_tech_civil_economy_trade_mod	this_faction	5.0
rom_iberian_engineering_construction_double_wall_construction	rom_tech_engineering_construction_castle_cost_mod	in_all_your_regions	-4.0
rom_iberian_engineering_construction_double_wall_construction	rom_tech_engineering_construction_castle_time_mod	in_all_your_regions	-1.0
rom_iberian_engineering_construction_dry_stone_construction	rom_tech_civil_economy_industry_gdp_mod	in_all_your_regions	6.0
rom_iberian_engineering_construction_enclosed_settlement	rom_tech_civil_economy_growth_region_mod	in_all_your_provinces	2.0
rom_iberian_engineering_construction_enclosed_settlement	rom_tech_engineering_construction_castle_cost_mod	in_all_your_regions	-5.0
rom_iberian_engineering_construction_large_defences	rom_tech_engineering_construction_castle_cost_mod	in_all_your_regions	-3.0
rom_iberian_engineering_construction_raised_site	rom_tech_civil_economy_industry_gdp_mod	in_all_your_regions	2.0
rom_iberian_engineering_construction_stone_footing	rom_tech_civil_economy_industry_gdp_mod	in_all_your_regions	4.0
rom_iberian_engineering_construction_tax_labour	rom_tech_civil_economy_industry_gdp_mod	in_all_your_regions	3.0
rom_iberian_engineering_construction_under_floor_drainage	rom_tech_civil_economy_growth_mod	in_all_your_provinces	3.0
rom_iberian_engineering_construction_under_floor_drainage	rom_tech_engineering_construction_castle_time_mod	in_all_your_regions	-1.0
rom_iberian_engineering_siege_ammunition_stores	rom_tech_engineering_siege_defence_ammunition	in_all_your_forces	25.0
rom_iberian_engineering_siege_ammunition_stores	rom_tech_engineering_siege_defence_attrition_mod	all_your_generals	-50.0
rom_iberian_engineering_siege_ammunition_stores	rom_tech_military_tactics_reload_siege_mod	in_all_your_armies	20.0
rom_iberian_engineering_siege_armoured_siege_engineers	rom_tech_engineering_siege_defence_time_mod	in_all_your_regions	1.0
rom_iberian_engineering_siege_armoured_siege_engineers	rom_tech_engineering_siege_siege_tower_armour_mod	in_all_your_armies	25.0
rom_iberian_engineering_siege_armoured_siege_engineers	rom_tech_engineering_siege_unlock_siege_machine_armour	in_all_your_forces	25.0
rom_iberian_engineering_siege_battering_ram	rom_tech_engineering_siege_offence_attrition_mod	all_your_generals	-20.0
rom_iberian_engineering_siege_battering_ram	rom_tech_engineering_siege_unlock_battering_ram	in_all_your_armies	1.0
rom_iberian_engineering_siege_boiling_oil	rom_tech_engineering_siege_defence_time_mod	in_all_your_regions	1.0
rom_iberian_engineering_siege_boiling_oil	rom_tech_engineering_siege_unlock_boiling_oil	in_all_your_regions	1.0
rom_iberian_engineering_siege_emergency_siege_measures	rom_tech_engineering_siege_defence_attrition_mod	all_your_generals	-20.0
rom_iberian_engineering_siege_great_food_vault	rom_tech_engineering_siege_defence_attrition_mod	all_your_generals	-30.0
rom_iberian_engineering_siege_great_food_vault	rom_tech_engineering_siege_defence_time_mod	in_all_your_regions	1.0
rom_iberian_engineering_siege_improved_defensive_artillery	rom_force_unit_mod_artillery_damage	in_all_your_armies	10.0
rom_iberian_engineering_siege_improved_defensive_artillery	rom_tech_engineering_siege_tower_accuracy_mod	in_all_your_forces	10.0
rom_iberian_engineering_siege_improved_defensive_artillery	rom_tech_engineering_siege_tower_reload_mod	in_all_your_forces	10.0
rom_iberian_engineering_siege_onager	rom_tech_engineering_siege_offence_attrition_mod	all_your_generals	-50.0
rom_iberian_engineering_siege_onager	rom_tech_engineering_siege_offence_time_mod	all_your_generals	1.0
rom_iberian_engineering_siege_onager	rom_tech_military_tactics_accuracy_siege_mod	in_all_your_armies	15.0
rom_iberian_engineering_siege_siege_tower	rom_tech_engineering_siege_offence_attrition_mod	all_your_generals	-30.0
rom_iberian_engineering_siege_siege_tower	rom_tech_engineering_siege_offence_time_mod	all_your_generals	1.0
rom_iberian_engineering_siege_siege_tower	rom_tech_engineering_siege_unlock_siege_tower	in_all_your_armies	1.0
rom_iberian_engineering_top_earth_works	rom_tech_civil_economy_growth_mod	in_all_your_provinces	1.0
rom_iberian_engineering_top_earth_works	rom_tech_engineering_construction_castle_cost_mod	in_all_your_regions	-2.0
rom_iberian_military_navy_advanced_crew_training	rom_tech_military_navy_battle_speed_mod	in_all_your_navies	5.0
rom_iberian_military_navy_advanced_crew_training	rom_tech_military_tactics_naval_charge_mod	in_all_your_navies	10.0
rom_iberian_military_navy_advanced_crew_training	rom_tech_military_tactics_reload_ship_mod	in_all_your_navies	20.0
rom_iberian_military_navy_improved_ship_building	rom_tech_military_management_ship_cost_mod	in_all_your_sea_regions	-4.0
rom_iberian_military_navy_improved_ship_building	rom_tech_military_navy_upkeep_mod	in_all_your_forces	-4.0
rom_iberian_military_navy_iron_anchors	rom_tech_military_management_recruitment_navy_mod	in_all_your_sea_regions	1.0
rom_iberian_military_navy_iron_anchors	rom_tech_military_management_ship_cost_mod	in_all_your_sea_regions	-6.0
rom_iberian_military_navy_iron_anchors	rom_tech_military_navy_upkeep_mod	in_all_your_navies	-6.0
rom_iberian_military_navy_lode_stone	rom_tech_military_navy_battle_speed_mod	in_all_your_navies	10.0
rom_iberian_military_navy_lode_stone	rom_tech_military_navy_ship_artillary_accuracy_mod	in_all_your_navies	15.0
rom_iberian_military_navy_lode_stone	rom_tech_military_navy_ship_hp_mod	in_all_your_navies	20.0
rom_iberian_military_navy_lode_stone	rom_tech_military_tactics_naval_charge_mod	in_all_your_navies	20.0
rom_iberian_military_navy_oak_construction	rom_tech_military_management_ship_cost_mod	in_all_your_sea_regions	-3.0
rom_iberian_military_navy_oak_construction	rom_tech_military_navy_upkeep_mod	in_all_your_forces	-3.0
rom_iberian_military_navy_shallow_keel	rom_tech_military_management_ship_cost_mod	in_all_your_sea_regions	-2.0
rom_iberian_military_navy_shallow_keel	rom_tech_military_navy_upkeep_mod	in_all_your_forces	-2.0
rom_iberian_military_top_foraging	rom_building_champion_availibility	in_all_your_provinces	1.0
rom_iberian_military_top_foraging	rom_tech_military_management_ammunition_mod	in_all_your_forces	25.0
rom_iberian_military_war_exercises_cavalry_nobility	rom_force_unit_mod_cavalry_charge_bonus	in_all_your_forces	20.0
rom_iberian_military_war_exercises_cavalry_nobility	rom_force_unit_mod_cavalry_melee_attack	in_all_your_forces	15.0
rom_iberian_military_war_exercises_cavalry_nobility	rom_tech_military_tactics_morale_mod	in_all_your_armies	10.0
rom_iberian_military_war_exercises_cavalry_tactics	rom_tech_agent_cost_mod	in_all_your_provinces	-10.0
rom_iberian_military_war_exercises_cavalry_tactics	rom_tech_military_management_unit_cost_mod	in_all_your_provinces	-3.0
rom_iberian_military_war_exercises_cavalry_tactics	rom_tech_military_management_upkeep_mod	in_all_your_armies	-3.0
rom_iberian_military_war_exercises_infantry_drills	rom_tech_military_management_recruitment_mod	in_all_your_provinces	1.0
rom_iberian_military_war_exercises_infantry_drills	rom_tech_military_management_unit_cost_mod	in_all_your_provinces	-6.0
rom_iberian_military_war_exercises_infantry_drills	rom_tech_military_management_upkeep_mod	in_all_your_armies	-6.0
rom_iberian_military_war_exercises_massed_charge	rom_tech_military_tactics_charge_mod	in_all_your_armies	3.0
rom_iberian_military_war_exercises_massed_charge	rom_tech_military_tactics_run_speed_mod	in_all_your_armies	3.0
rom_iberian_military_war_exercises_servants_of_the_elite	rom_tech_military_management_unit_attack_skill_mod	in_all_your_forces	5.0
rom_iberian_military_war_exercises_servants_of_the_elite	rom_tech_military_management_unit_defence_skill_mod	in_all_your_forces	5.0
rom_iberian_military_war_exercises_servants_of_the_elite	rom_tech_military_tactics_morale_mod	in_all_your_armies	5.0
rom_iberian_military_war_exercises_warrior_aristocracy	rom_tech_military_tactics_accuracy_mod	in_all_your_armies	10.0
rom_iberian_military_war_exercises_warrior_aristocracy	rom_tech_military_tactics_charge_mod	in_all_your_armies	8.0
rom_iberian_military_war_exercises_warrior_aristocracy	rom_tech_military_tactics_reload_mod	in_all_your_armies	14.0
rom_iberian_military_war_exercises_warrior_aristocracy	rom_tech_military_tactics_run_speed_mod	in_all_your_armies	7.0
rom_iberian_military_warrior_code_advanced_saddle	rom_tech_agent_cost_mod	in_all_your_provinces	-5.0
rom_iberian_military_warrior_code_advanced_saddle	rom_tech_military_management_unit_cost_mod	in_all_your_provinces	-2.0
rom_iberian_military_warrior_code_death_in_battle	rom_tech_military_tactics_charge_mod	in_all_your_armies	5.0
rom_iberian_military_warrior_code_death_in_battle	rom_tech_military_tactics_morale_mod	in_all_your_armies	5.0
rom_iberian_military_warrior_code_headhunt	rom_tech_military_management_mercenary_upkeep	in_all_your_forces	-15.0
rom_iberian_military_warrior_code_headhunt	rom_tech_military_management_upkeep_mod	in_all_your_armies	-2.0
rom_iberian_military_warrior_code_infantry_chainmail	rom_tech_military_management_mercenary_cost	this_faction	-15.0
rom_iberian_military_warrior_code_infantry_chainmail	rom_tech_military_management_unit_cost_mod	in_all_your_provinces	-4.0
rom_iberian_military_warrior_code_infantry_chainmail	rom_tech_military_management_upkeep_mod	in_all_your_armies	-4.0
rom_iberian_military_warrior_code_ritual_duels	rom_force_unit_mod_melee_attack	in_all_your_forces	5.0
rom_iberian_military_warrior_code_ritual_duels	rom_force_unit_mod_melee_defence	in_all_your_forces	5.0
rom_iberian_military_warrior_code_war_dance	rom_tech_military_management_unit_attack_skill_mod	in_all_your_forces	2.0
rom_iberian_military_warrior_code_war_dance	rom_tech_military_management_unit_defence_skill_mod	in_all_your_forces	2.0
rom_illyrian_military_war_exercises_illyrian_spirit	rom_tech_military_management_unit_attack_skill_mod	in_all_your_forces	10.0
rom_illyrian_military_war_exercises_illyrian_spirit	rom_tech_military_management_unit_defence_skill_mod	in_all_your_forces	10.0
rom_illyrian_military_war_exercises_illyrian_spirit	rom_tech_military_tactics_morale_mod	in_all_your_armies	10.0
rom_illyrian_military_war_exercises_infantry_tactics	rom_tech_agent_cost_mod	in_all_your_provinces	-10.0
