key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defense	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar
Pel_Militia_Hoplites	5	0	cloth	1900	inf_melee	15	inf_spr	15	21	38	Gre_Citizen_Hoplites_Long	rome_man_spear_shield	rome_infantry_hoplite	21	38	45	10		0		0	rome_hoplite_spear		6	hoplite	Gre_Militia_Hoplites_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	formed_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_militia	selected_hoplites	selected_militia	1.0
Pel_Periokoi_Hoplites	5	0	leather	1900	inf_melee	14	inf_spr	14	24	35	Gre_Periokoi_Spears_Long	rome_man_spear_shield	rome_infantry_hoplite	24	35	45	15		0		0	rome_hoplite_spear		6	hoplite	Gre_Periokoi_Hoplites_Tooltip	spear_inf	spear_avg	false	poorly_trained	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_perioikoi_hoplites	selected_spartans	selected_perioikoi	1.0
Pel_Persian_Archer_Marines	25	15	cloth	1900	inf_ranged	4	inf_mis	2	9	13	Pel_Marines_Long	rome_man_bow	rome_infantry_very_light_fast	9	13	40	20		0		0	rome_shortsword	rome_recurve_bow	5	none	Pel_Persian_Archer_Marines_Tooltip	spear_inf	archers	false	poorly_trained	0	Pel_Per_Officer			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	28	false	excellent_scouting	selected_persian_archers	selected_persian_archers	selected_men_of_persia	0.9
Pel_Persian_Archers	5	15	cloth	1900	inf_ranged	4	inf_mis	2	9	13	Eas_Persian_Light_Archers_Long	rome_man_bow	rome_infantry_very_light_fast	9	13	30	10		0		0	rome_shortsword	rome_recurve_bow	5	none	Eas_Persian_Light_Archers_Tooltip	missile_inf	archers	false	poorly_trained	0	Pel_Per_Officer			true	60.0	1500.0	0.0	missile_infantry_warm	60.0	140.0		0	18	false	excellent_scouting	selected_persian_archers	selected_persian_archers	selected_men_of_persia	0.9
Pel_Phoenician_Marines	5	0	spolas	1900	inf_melee	25	inf_spr	21	34	42	Pel_Phoenician_Marines_Long	rome_man_spear_shield	rome_infantry_hoplite	42	46	65	25		0		0	rome_hoplite_spear		6	hoplite	Pel_Phoenician_Marines_Tooltip	spear_inf	spear_avg	false	trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_hoplites	selected_hoplites	selected_hoplites	1.0
Pel_Phyrgian_Spear	5	2	cloth	1900	inf_melee	11	inf_spr	10	13	24	Pel_Phyrgian_Long	rome_man_spear_shield	rome_infantry_medium	22	20	35	5		0		0	rome_spear	rome_javelin_precursor	6	thureos	Pel_Phyrgian_Spear_Tooltip	melee_inf_barb	spear_poor	false	poorly_trained	0	Pel_Per_Officer			true	50.0	1500.0	0.0	melee_infantry_warm	50.0	100.0		0	0	false	average_scouting	selected_spears	selected_spears	selected_inf_melee	1.0
Pel_Picked_Hoplites	5	0	bronze	1900	inf_melee	25	inf_spr	25	42	46	Gre_Citizen_Hoplites_Long	rome_man_spear_shield	rome_infantry_hoplite	42	46	75	20		0		0	rome_hoplite_spear_elite		6	hoplite	Gre_Picked_Hoplites_Tooltip	spear_inf	spear_good	false	trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	heavy_infantry_elite_charge_reflector	40.0	60.0		0	0	false	very_poor_scouting	selected_hoplites	selected_hoplites	selected_hoplites	1.0
Pel_Royal_Spartans	5	0	bronze	1900	inf_melee	28	inf_spr	26	44	50	Gre_Spartan_Hoplites_Long	rome_man_spear_shield	rome_infantry_spartan	44	52	75	20		0		0	rome_hoplite_spear_elite		6	hoplite	Gre_Royal_Spartans_Tooltip	spear_inf	spear_good	false	elite	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	heavy_infantry_elite_charge_reflector	40.0	60.0		0	0	false	very_poor_scouting	selected_royal_spartans	selected_spartans	selected_spartans	1.0
Pel_Sakae_Horse_Archers	5	15	cloth	2600	cavalry	4	cav_mis	2	9	13	Ste_Archers_Long	rome_man_composite_bow_cavalry	rome_infantry_light	9	13	30	10	rome_scythian_horse_sword_l	0		80	rome_shortsword	rome_composite_bow_horse	4	none	Ste_Horse_Archers_Tooltip	missile_cav	archer_cav	false	poorly_trained	0	Ste_Officer			true	60.0	1500.0	0.0	missile_cavalry_parthian_cold	60.0	150.0		0	18	false	superior_scouting	selected_steppe_archers	selected_horse_archers	selected_cavalry_missile	1.0
Pel_Skiritai	5	10	cloth	1900	inf_melee	22	inf_spr	18	23	30	Pel_Skiritai_Long	rome_man_spear_shield	rome_infantry_light_fast	26	30	60	10		0		0	rome_spear	rome_javelin_light	6	thureos	Pel_Skiritai_Tooltip	melee_inf_roman	spear_poor	false	poorly_trained	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	80.0		0	0	false	poor_scouting	selected_skirmishers	selected_inf_melee	selected_inf_spearmen	1.0
Pel_Slingers	5	25	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Afr_Tribal_Slingers_Long	rome_man_sling	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_sling	5	small_bronze	Gre_Slingers_Tooltip	missile_inf	slingers	false	poorly_trained	0	Pel_Gre_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	13	false	good_scouting	selected_slingers	selected_slingers	selected_inf_missile	0.9
Pel_Spartan_Archer_Marines	25	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Gre_Spartan_Hoplites_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	35	15		0		0	rome_shortsword	rome_bow	5	none	Pel_Spartan_Archer_Marines_Tooltip	spear_inf	archers	false	poorly_trained	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	80.0		0	25	false	average_scouting	selected_archers	selected_spartans	selected_inf_missile	0.9
Pel_Spartan_Hoplites	5	0	spolas	1900	inf_melee	26	inf_spr	18	38	43	Gre_Spartan_Hoplites_Long	rome_man_spear_shield	rome_infantry_spartan	36	50	65	15		0		0	rome_hoplite_spear		6	hoplite	Gre_Spartan_Hoplites_Tooltip	spear_inf	spear_avg	false	trained	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_spartans	selected_spartans	selected_hoplites	1.0
Pel_Spartan_Marines	5	0	spolas	1900	inf_melee	26	inf_spr	18	38	43	Gre_Spartan_Hoplites_Long	rome_man_spear_shield	rome_infantry_spartan	46	50	75	25		0		0	rome_hoplite_spear		6	hoplite	Pel_Spartan_Marines_Tooltip	spear_inf	spear_avg	false	trained	0	Pel_Spa_Officer			true	40.0	1500.0	0.0	heavy_infantry	40.0	60.0		0	0	false	very_poor_scouting	selected_spartans	selected_spartans	selected_hoplites	1.0
Pel_Spartan_Youths	5	0	cloth	1900	inf_melee	18	inf_spr	9	15	25	Gre_Spartan_Youths_Long	rome_man_spear_shield	rome_infantry_medium	18	26	40	10		0		0	rome_hoplite_spear		6	hoplite	Gre_Spartan_Youths_Tooltip	spear_inf	spear_poor	false	poorly_trained	0	Pel_Spa_Officer			true	60.0	1500.0	0.0	heavy_infantry	60.0	140.0		0	0	false	excellent_scouting	selected_youths	selected_spartans	selected_youths	1.0
Pel_Theban_Hippeus	5	2	bronze	2300	cavalry	26	cav_mel	26	40	46	Pel_Theban_Hippeus_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	44	48	65	20	pel_greek_horse_h	0		80	rome_spear_cav_elite	rome_javelin_precursor	4	none	Pel_Theban_Hippeus_Tooltip	cav_melee	shock_cav_good	false	elite	0	Pel_Gre_Cav_Officer			true	60.0	1500.0	0.0	heavy_cavalry_elite	60.0	150.0		0	0	false	good_scouting	selected_elite_cavalry	selected_cavalry	selected_cavalry_melee	1.1
Pel_Thessalian_Hippeus	5	2	bronze	2300	cavalry	30	cav_mel	26	40	46	Gre_Thessalian_Cav_Long	rome_man_lance_cavalry	rome_infantry_very_heavy	42	48	65	20	pel_greek_horse_h	0		80	rome_spear_cav_elite	rome_javelin_precursor	4	none	Pel_Thessalian_Hippeus_Tooltip	cav_melee	shock_cav_good	false	elite	0	Pel_Gre_Cav_Officer			true	60.0	1500.0	0.0	heavy_cavalry_elite	60.0	150.0		0	0	false	good_scouting	selected_thessalian_cavalry	selected_cavalry	selected_thessalians	1.1
Pel_Thr_Archers	5	15	cloth	1900	inf_ranged	3	inf_mis	1	8	12	Thr_Nobles_Long	rome_man_celtic_bow	rome_infantry_very_light	8	12	25	5		0		0	rome_shortsword	rome_bow	5	none	Thr_Bowmen_Tooltip	missile_inf	archers	false	poorly_trained	0	Pel_Thr_Officer			true	60.0	1500.0	0.0	missile_infantry	60.0	140.0		0	13	false	excellent_scouting	selected_bowmen	selected_bows	selected_inf_missile	0.9
Pel_Thr_Cav	5	7	cloth	2300	cavalry	16	cav_mis	2	40	16	Thr_Cav_Long	rome_man_javelin_sword_shield_cavalry	rome_infantry_light	40	16	35	10	pel_thracian_horse_l	0		80	rome_kopis	rome_javelin	4	cavalry	Thr_Cav_Tooltip	missile_cav	javelin_cav	false	poorly_trained	0	Pel_Thr_Officer			true	60.0	1500.0	0.0	missile_cavalry	60.0	150.0		0	18	false	excellent_scouting	selected_thracian_cavalry	selected_thracian_cavalry	selected_cavalry_missile	1.0
Pel_Thr_Marines	5	7	cloth	1900	inf_ranged	12	inf_mis	10	20	15	Thr_Nobles_Long	rome_man_javelin_sword_shield	rome_infantry_light	28	15	45	15		0		0	rome_balkan_sword	rome_javelin_improved	5	pelta	Thr_Peltasts_Tooltip	spear_inf	peltasts	false	poorly_trained	0	Pel_Thr_Officer			true	60.0	1500.0	0.0	missile_infantry	60.0	140.0		0	23	false	excellent_scouting	selected_peltasts	selected_peltasts	selected_inf_missile	0.9
Pel_Thr_Nobles	5	0	spolas	1900	inf_melee	63	inf_mel	44	76	14	Thr_Nobles_Long	rome_man_falx	rome_infantry_very_heavy	76	14	70	20		0		0	rome_rhomphaia		6	thracian	Thr_Nobles_Tooltip	falx_inf	melee_good	false	elite	0	Pel_Thr_Officer			true	40.0	1500.0	0.0	melee_infantry_elite	30.0	60.0		0	0	false	very_poor_scouting	selected_thracian_nobles	selected_thracian_nobles	selected_infantry_melee	1.0
Pel_Thr_Peltasts	5	7	cloth	1900	inf_ranged	12	inf_mis	10	20	15	Thr_Nobles_Long	rome_man_javelin_sword_shield	rome_infantry_light	28	15	45	15		0		0	rome_balkan_sword	rome_javelin_improved	5	pelta	Thr_Peltasts_Tooltip	missile_inf	peltasts	false	poorly_trained	0	Pel_Thr_Officer			true	60.0	1500.0	0.0	missile_infantry	60.0	140.0		0	23	false	excellent_scouting	selected_peltasts	selected_peltasts	selected_inf_missile	0.9
Pel_Thr_Royal_Cav	5	2	bronze	2300	cavalry	43	cav_mel	26	49	16	Thr_Nobles_Long	rome_man_spear_shield_cavalry	rome_infantry_very_heavy	49	16	70	20	pel_thracian_horse_h	0		80	rome_spear_cav_elite	rome_javelin_precursor	4	cavalry	Thr_Royal_Cav_Tooltip	cav_melee	melee_cav_good	false	elite	0	Pel_Thr_Officer			true	60.0	1500.0	0.0	melee_cavalry_elite_charge_reflector	50.0	100.0		0	0	false	good_scouting	selected_thracian_royal_cavalry	selected_royal_cavalry	selected_thracian_royal_cavalry	1.1
Pel_Thr_Warriors	5	0	cloth	1900	inf_melee	33	inf_mel	23	45	12	Thr_Nobles_Long	rome_man_falx	rome_infantry_medium	45	12	40	10		0		0	rome_rhomphaia		6	thracian	Thr_Warriors_Tooltip	falx_inf	melee_poor	false	poorly_trained	0	Pel_Thr_Officer			true	40.0	1500.0	0.0	melee_infantry	40.0	80.0		0	0	false	poor_scouting	selected_thracian_warriors	selected_warriors	selected_thracian_warriors	1.0
Rom_Armour_Legionaries	5	2	segmentata_arm	1900	inf_melee	15	inf_mel	11	61	26	Roman_Legionaries_Long	rome_man_sword_shield	rome_infantry_very_heavy	58	26	65	15		0		0	rome_gladius_imperial	rome_pilum_heavy	6	scutum_imperial	Rom_Armour_Legionaries_Tooltip	melee_inf_roman	melee_good	false	trained	0	Roman_Centurion			true	40.0	1500.0	0.0	heavy_infantry	40.0	80.0		0	0	true	poor_scouting	selected_legionaries	selected_generic_rome	selected_generic_rome	1.0
Rom_Ballista	5	15	mail	1900	artillery	6	art_fld	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Ballista_Tooltip	artillery	ballista	true	trained	4	Art_Ballista_Medium		ballista_medium	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_ballista	selected_ballista	selected_ballista	1.0
Rom_Ballista_Bastion	5	25	mail	1900	artillery	6	art_fld	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	40	0		0		0	rome_shortsword		1	none	Rom_Ballista_Tooltip	artillery	ballista	true	trained	4	Art_Ballista_Medium		ballista_medium_bastion	true	40.0	500.0	0.0	artillery	40.0	80.0		0	20	false	Not_a_Scout	selected_ballista	selected_ballista	selected_ballista	1.0
Rom_Ballista_Shp	40	1	mail	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Ballista_Tooltip	melee_inf_roman_recruits	ballista	true	trained	1	Art_Ballista_Medium		ballista_medium_ship	true	40.0	1500.0	0.0		40.0	80.0		0	4	false	average_scouting	naval_selected_artillery_ship	selected_ballista	selected_ballista	1.0
Rom_Beehive_Onager	5	15	mail	1900	artillery	6	art_fld	2	9	14	Rom_Beehive_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Beehive_Onager_Tooltip	artillery	onager	true	trained	4	Art_Onager		beehive_thrower	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_onager	selected_artillery_field	selected_onager	1.0
Rom_Cheiroballistra	5	40	mail	1900	artillery	6	art_fld	2	9	14	Rom_Scorpion_Long	rome_man_cheiroballistra_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Carroballista_Short_Tooltip	artillery	scorpion	true	trained	4	Art_Cheiroballistra		cheiroballistra	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_scorpion	selected_scorpion	selected_scorpion	1.0
Rom_Eagle_Cohort	5	2	segmentata	1900	inf_melee	12	inf_mel	12	50	35	Roman_Legionaries_Long	rome_man_sword_shield	rome_infantry_heavy	47	35	65	20		0		0	rome_gladius_imperial	rome_pilum_heavy	6	scutum_imperial	Rom_Eagle_Cohort_Tooltip	melee_inf_roman	melee_avg	false	trained	0	Roman_Eagle			true	40.0	1500.0	0.0	heavy_infantry_elite	40.0	80.0		0	0	true	poor_scouting	selected_eagle_cohort	selected_generic_rome	selected_generic_rome	1.0
Rom_Equites	5	0	mail	2300	cavalry	29	cav_mel	14	33	12	Rom_Equites_Long	rome_man_spear_shield_cavalry	rome_infantry_medium	33	12	40	10	rome_horse_spear_shield_m	0		80	rome_spear_cav		4	cavalry	Rom_Equites_Tooltip	cav_melee	melee_cav_poor	false	trained	0	Roman_Early_Cavalry_Officer			true	60.0	1500.0	0.0	melee_cavalry	50.0	100.0		0	0	false	good_scouting	selected_equites	selected_equites	selected_equites	1.1
Rom_Evocati_Cohort	5	2	segmentata	1900	inf_melee	15	inf_mel	15	64	23	Rom_Evocati_Cohort_Long	rome_man_sword_shield	rome_infantry_very_heavy	61	23	65	15		0		0	rome_gladius_imperial	rome_pilum_heavy	6	scutum_imperial	Rom_Vet_Legionaries_Tooltip	melee_inf_roman	melee_good	false	trained	0	Roman_Centurion			true	40.0	1500.0	0.0	heavy_infantry	40.0	80.0		0	0	true	poor_scouting	selected_evocati_cohort	selected_generic_rome	selected_generic_rome	1.0
Rom_First_Cohort	5	2	mail_improved	1900	inf_melee	12	inf_mel	12	50	33	Roman_Legionaries_Long	rome_man_sword_shield	rome_infantry_heavy	47	33	65	20		0		0	rome_gladius_marian	rome_pilum_heavy	6	scutum_marian	Rom_First_Cohort_Tooltip	melee_inf_roman	melee_avg	false	trained	0	Roman_Marian_Centurion			true	50.0	1500.0	0.0	heavy_infantry_elite	50.0	100.0		0	0	true	average_scouting	selected_first_cohort	selected_generic_rome	selected_generic_rome	1.0
Rom_General	5	0	bronze	2300	cavalry	20	com	18	23	36	Rom_General_Long	rome_man_spear_shield_cavalry	rome_infantry_heavy	28	41	55	15	rome_horse_spear_shield_m	0		40	rome_spear_cav		4	cavalry	Rom_General_Tooltip	cav_melee	melee_cav_avg	false	trained	0	Roman_Early_Cavalry_Officer			true	60.0	1500.0	0.0	heavy_cavalry_elite	100.0	200.0		0	0	false	excellent_scouting	selected_general	selected_generic_rome	selected_generic_rome	1.1
Rom_Giant_Ballista	5	15	mail	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_giant_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Giant_Ballista_Tooltip	giant_artillery	ballista_giant	true	trained	4	Art_Ballista_Giant		ballista_giant	true	40.0	500.0	0.0		40.0	80.0		0	4	false	Not_a_Scout	selected_giant_ballista	selected_giant_ballista	selected_giant_ballista	1.0
Rom_Gladiator_Spear	5	0	none	1900	inf_melee	28	inf_spr	28	45	35	Rom_Gladiators_Long	rome_man_spear_shield	rome_infantry_medium	45	35	50	20		0		0	rome_spear_elite		6	celtic_shock	Rom_Gladiator_Spear_Tooltip	missile_inf	spear_avg	false	poorly_trained	0	Roman_Marian_Centurion			true	40.0	1500.0	0.0	melee_infantry_charge_reflector	40.0	60.0		0	0	false	poor_scouting	selected_gladiator_spearmen	selected_gladiators	selected_gladiators	1.0
Rom_Gladiators	5	0	none	1900	inf_melee	22	inf_mel	22	70	25	Rom_Gladiators_Long	rome_man_sword_shield	rome_infantry_heavy	67	25	55	25		0		0	rome_gladius_elite		6	celtic_shock	Rom_Gladiators_Tooltip	missile_inf	melee_avg	false	poorly_trained	0	Roman_Marian_Centurion			true	40.0	1500.0	0.0	melee_infantry	30.0	60.0		0	0	false	poor_scouting	selected_gladiators	selected_gladiators	selected_gladiators	1.0
Rom_Gladiatrices	5	0	leather	1900	inf_melee	22	inf_mel	22	70	15	Rom_Gladiatrices	rome_man_sword_shield	rome_infantry_light	57	25	65	20		0		0	rome_gladius_elite		6	celtic_shock	Rom_Gladiatrices	missile_inf	melee_avg	false	poorly_trained	0	Rom_Female_Officer			false	40.0	1500.0	0.0	melee_infantry	30.0	60.0		0	0	false	poor_scouting	selected_gladiators	selected_gladiators	selected_gladiators	1.0
Rom_Gladiatrices_Spear	5	0	leather	1900	inf_melee	20	inf_spr	28	45	25	Rom_Gladiatrices	rome_man_spear_shield	rome_infantry_very_light	40	35	60	15		0		0	rome_spear_elite		6	celtic_shock	Rom_Gladiatrices_Spear	missile_inf	spear_avg	false	poorly_trained	0	Rom_Female_Officer			false	40.0	1500.0	0.0	melee_infantry_charge_reflector	40.0	60.0		0	0	false	poor_scouting	selected_gladiator_spearmen	selected_gladiators	selected_gladiators	1.0
Rom_Hastati	5	2	chest	1900	inf_melee	12	inf_mel	12	38	15	Roman_Hastati_Long	rome_man_sword_shield	rome_infantry_medium	35	18	45	10		0		0	rome_gladius	rome_pilum_light	6	scutum	Roman_Hastati_Tooltip	melee_inf_roman	melee_poor	false	trained	0	Roman_Early_Infantry_Officer			true	50.0	1500.0	0.0	heavy_infantry	50.0	100.0		0	0	true	average_scouting	selected_hastati	selected_generic_rome	selected_generic_rome	1.0
Rom_Large_Onager	5	15	mail	1900	artillery	6	art_fld	2	9	14	Rom_Onager_Long	rome_man_onager_large_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Large_Onager_Tooltip	giant_artillery	onager	true	trained	4	Art_Onager_Large		onager_large	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_heavy_onager	selected_heavy_onager	selected_heavy_onager	1.0
Rom_Legatus	5	0	mail	2300	cavalry	20	com	18	23	36	Rom_Legatus	rome_man_spear_shield_cavalry	rome_infantry_heavy	28	41	55	15	rome_horse_spear_shield_h	0		40	rome_spear_cav		4	cavalry	Rom_Legatus_Tooltip	cav_melee	melee_cav_avg	false	trained	0	Rom_Late_Cav_Officer			true	60.0	1500.0	0.0	heavy_cavalry_elite	100.0	200.0		0	0	false	excellent_scouting	selected_legatus	selected_legatus	selected_legatus	1.1
Rom_Legionaries	5	2	mail	1900	inf_melee	14	inf_mel	9	50	23	Roman_Legionaries_Long	rome_man_sword_shield	rome_infantry_very_heavy	47	23	55	15		0		0	rome_gladius_marian	rome_pilum_heavy	6	scutum_marian	Roman_Legionaries_Tooltip	melee_inf_roman	melee_avg	false	trained	0	Roman_Marian_Centurion			true	50.0	1500.0	0.0	heavy_infantry	50.0	100.0		0	0	true	average_scouting	selected_legionaries	selected_generic_rome	selected_generic_rome	1.0
Rom_Legionary_Cav	5	0	mail	2300	cavalry	29	cav_mel	14	33	10	Rom_Legionary_Cav_Long	rome_man_spear_shield_cavalry	rome_infantry_heavy	33	10	45	15	rome_horse_spear_shield_m	0		80	rome_spear_cav		4	cavalry	Rom_Legionary_Cav_Tooltip	cav_melee	melee_cav_avg	false	trained	0	Rom_Late_Cav_Officer			true	60.0	1500.0	0.0	heavy_cavalry	60.0	150.0		0	0	false	excellent_scouting	selected_legionary_cavalry	selected_generic_rome	selected_generic_rome	1.1
Rom_Legionary_Cohort	5	2	segmentata	1900	inf_melee	14	inf_mel	9	50	23	Roman_Legionaries_Long	rome_man_sword_shield	rome_infantry_very_heavy	47	23	55	15		0		0	rome_gladius_imperial	rome_pilum_heavy	6	scutum_imperial	Roman_Legionaries_Tooltip	melee_inf_roman	melee_avg	false	trained	0	Roman_Centurion			true	40.0	1500.0	0.0	heavy_infantry	40.0	80.0		0	0	true	poor_scouting	selected_legionary_cohort	selected_generic_rome	selected_generic_rome	1.0
Rom_Leves	5	7	cloth	1900	inf_ranged	3	inf_mis	1	5	12	Rom_Leves_Long	rome_man_javelin_sword_shield	rome_infantry_very_light	5	12	20	5		0		0	rome_shortsword	rome_wooden_javelin	5	pelta	Rom_Leves_Tooltip	missile_inf	javelinmen	false	poorly_trained	0	Roman_Early_Infantry_Officer			true	40.0	1500.0	0.0	missile_infantry	40.0	60.0		0	8	false	very_poor_scouting	selected_leves	selected_generic_rome	selected_generic_rome	0.9
Rom_Onager	5	15	mail	1900	artillery	6	art_fld	2	9	14	Rom_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Onager_Tooltip	artillery	onager	true	trained	4	Art_Onager		onager	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
Rom_Onager_Bastion	5	25	mail	1900	artillery	6	art_fld	2	9	14	Rom_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	40	0		0		0	rome_shortsword		1	none	Rom_Onager_Tooltip	artillery	onager	true	trained	4	Art_Onager		onager_bastion	true	40.0	500.0	0.0	artillery	40.0	80.0		0	20	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
Rom_Onager_Prologue	5	15	mail	1900	artillery	6	art_fix	2	9	14	Rom_Ballista_Long	rome_man_ballista_med_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Ballista_Tooltip	artillery	onager	true	trained	4	Art_Ballista_Medium		onager_prologue	true	40.0	500.0	0.0	artillery	40.0	80.0		0	4	false	Not_a_Scout	selected_onager	selected_stone_thrower	selected_onager	1.0
Rom_Onager_Shp	40	1	mail	1900	artillery	6	art_fix	2	9	14	Rom_Onager_Long	rome_man_onager_crew	rome_infantry_medium	9	14	40	5		0		0	rome_shortsword		1	none	Rom_Onager_Tooltip	melee_inf_roman_recruits	onager	true	trained	1	Art_Onager		onager_ship	true	100.0	1500.0	0.0		40.0	80.0		0	4	false	average_scouting	naval_selected_artillery_ship	selected_onager	selected_stone_thrower	1.0
Rom_Plebs	5	0	cloth	1900	inf_melee	3	inf_mel	1	5	12	Rom_Plebs_Long	rome_man_sword	rome_infantry_very_light	5	12	20	0		0		0	rome_shortsword		5	none	Rom_Plebs_Tooltip	missile_inf	mob	false	poorly_trained	0	Roman_Marian_Centurion			true	40.0	1500.0	0.0	melee_infantry	40.0	60.0		0	0	false	terrible_spotting	selected_plebs	selected_generic_rome	selected_generic_rome	1.0
